vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,11,公告库,迪阿股份:第三届董事会第二次会议决议公告,0.82,"公告标题：迪阿股份:第三届董事会第二次会议决议公告；
发布时间：2026-04-28；
证券简称：迪阿股份
原文：迪阿股份有限公司于2026年4月24日召开第三届董事会第二次会议，审议通过了包括《2025年年度报告》及其摘要、《2026年第一季度报告》在内的多项重要议案。董事会确认了公司2025年度经营成果真实准确，并批准了2025年度利润分配预案，该预案旨在平衡稳健经营与股东回报，需提交年度股东会审议。会议重点审议了薪酬方案，明确了2026年度独立董事津贴为每年15万元（税前），非独立董事及高级管理人员的绩效薪酬占比原则上不低于基本薪酬与绩效薪酬总额的50%，且部分绩效薪酬需依据经审计财务数据在年报披露后支付。此外，董事会续聘德勤华永会计师事务所为公司2026年度审计机构，聘期一年。在资金管理与业务拓展方面，董事会同意使用不超过16.5亿元的闲置募集资金及5.5亿元的自有资金进行现金管理和委托理财，以提高资金使用效率。同时，公司及子公司拟向银行申请总额不超过55亿元的授信额度，其中为几家子公司提供连带责任保证担保，以支持日常经营和规模扩张。针对黄金价格波动风险及原材料需求，董事会同意开展黄金租赁业务，2026年拟开展交易数量最高累计不超过500公斤，单笔业务最长不超过12个月。此外，会议还通过了向2025年限制性股票激励计划激励对象预留授予27,067股第二类限制性股票的决议，授予价格为15.12元/股，并定于2026年5月19日召开2025年年度股东会。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,12,公告库,迪阿股份:关于向2025年限制性股票激励计划激励对象预留授予限制性股票的公告,0.77,"公告标题：迪阿股份:关于向2025年限制性股票激励计划激励对象预留授予限制性股票的公告；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 迪阿股份有限公司于2026年4月24日完成了2025年限制性股票激励计划预留部分的授予工作，向1名核心骨干人员授予第二类限制性股票27,067股，授予价格为15.12元/股。本次授予标志着公司激励计划的进一步落地，旨在通过股权激励绑定核心人才利益，提升团队稳定性与经营效率。根据公告，剩余未授予的第一类限制性股票权益将失效，不再授予。 该激励计划设定了严格的业绩考核目标，以2024年营业收入为基数，要求2025年至2028年营业收入增长率分别超过10%、20%、33%和46%，同时扣非净利润需分别达到3,600万元、1亿元、1.5亿元和2亿元。预留部分的考核年度为2026年至2028年，对应营收增速目标分别为20%、33%和46%，且扣非净利润目标分别为1亿元、1.5亿元和2亿元。这些高增长目标显示出管理层对公司未来三年业务扩张的强烈信心。 从财务影响来看，本次预留授予预计产生的股份支付总费用为38.87万元，将在2026年至2029年间进行摊销，其中2026年摊销约16.56万元，2027年摊销约14.91万元。尽管会产生一定的成本费用，但公司认为激励计划带来的管理效能提升和业绩增长将远高于费用成本。此外，公司承诺不为激励对象提供贷款或担保，资金来源完全由激励对象自筹，确保了财务合规性。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,13,公告库,迪阿股份:关于2025年度利润分配预案的公告,0.74,"公告标题：迪阿股份:关于2025年度利润分配预案的公告；
发布时间：2026-04-28；
证券简称：迪阿股份
原文：迪阿股份有限公司于2026年4月24日召开董事会，审议通过了2025年度利润分配预案，该方案旨在兼顾公司稳健经营与投资者回报，符合相关法律法规及公司章程规定。独立董事专门会议亦对该预案表示同意，认为其充分考量了公司经营情况及中长期发展规划，未损害中小股东利益。根据审计数据，公司2025年度归属于上市公司股东的净利润为139,104,912.36元，母公司净利润为111,621,480.79元。基于可供分配利润孰低原则，截至2025年末母公司累计未分配利润为1,031,326,658.07元。公司拟以总股本400,274,550股为基数，向全体股东每10股派发现金红利5元（含税），合计派现200,137,275.00元，不送红股也不转增股本。值得注意的是，本年度现金分红总额占净利润比例高达143.88%，显示出公司对股东回报的高度重视。财务数据显示，2025年公司营业收入为1,520,123,270.56元，同比增长约2.55%，而研发投入为14,717,312.04元，较上年有所下降。最近三个会计年度累计现金分红总额达600,147,275.00元，远超年均净利润的30%，且满足不低于3000万元的要求，未触及创业板其他风险警示情形。此外，公司持有大量交易性金融资产等流动资产，占总资产比例较高，资金储备较为充裕。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,14,公告库,迪阿股份:2025年年度报告摘要,0.81,"公告标题：迪阿股份:2025年年度报告摘要；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 迪阿股份2025年财务表现呈现显著复苏态势，全年营业收入达到1,520,123,270.56元，较2024年增长2.54%，扭转了此前几年的下滑趋势。归属于上市公司股东的净利润实现大幅跃升，从2024年的53,029,532.69元增长至139,104,912.36元，同比增幅高达162.32%。扣除非经常性损益后的净利润由负转正，达到4,208,066.16元，表明公司核心业务盈利能力已实质性恢复。 作为全球化布局的高端钻戒及珠宝企业，迪阿股份旗下DR钻戒品牌持续深化“求婚、结婚、纪念日”三大核心场景的产品矩阵，截至报告期末在全球拥有345家自营真爱体验店，覆盖近200个城市，稳固了其作为全球求婚钻戒市场领先品牌的地位。 尽管盈利指标向好，但公司经营活动产生的现金流量净额为-276,945,398.33元，较上年大幅下降187.60%，显示公司在营收和利润增长的同时，经营性现金流面临较大压力，需关注其资金周转效率。 在股东结构方面，实际控制人张国涛、卢依雯通过迪阿投资（珠海）有限公司等控制企业合计持有公司85.44%的股份，股权结构高度集中且稳定。此外，公司还通过了利润分配预案，拟以每10股派发现金红利5元（含税），向投资者传递积极信号。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,15,公告库,迪阿股份:2025年年度报告（英文版）,0.75,"公告标题：迪阿股份:2025年年度报告（英文版）；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 迪阿股份在2025年面对关税波动与金价上涨等挑战，实现营收15.20亿元同比增长2.54%，归母净利润达1.39亿元同比大增162.32%。 尽管净利润大幅增长，但非经常性损益贡献巨大，扣非后净利润仅为420.8万元，且经营活动现金流净额为-2.77亿元，显示主营业务盈利基础薄弱及资金回笼压力加剧。 渠道结构显著优化，线上自营渠道收入3.09亿元增长27.91%，其中自建官方销售平台营收猛增72.47%至1.06亿元；线下门店虽净减少28家，但单店营收增至345万元，推动整体毛利率升至65.82%。 公司确立向“终身爱”生活方式品牌转型战略，加速全球化布局，目前一线及二线城市拥有194家门店，海外仅保留巴黎和香港两家直营店，旨在通过品牌资产构建长期护城河。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,16,公告库,迪阿股份:2025年度财务决算报告,0.75,"公告标题：迪阿股份:2025年度财务决算报告；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 迪阿股份有限公司2025年度实现营业收入15.20亿元，同比增长2.54%；归属于上市公司股东的净利润达1.39亿元，同比大幅增长162.32%，扣非后净利润由负转正至420.81万元。公司基本每股收益提升至0.35元，加权平均净资产收益率从0.83%上升至2.21%，显示出核心盈利能力的显著修复与改善。 资产端结构发生明显变化，货币资金期末余额增至2.55亿元，增幅82.74%，主要源于理财产品购买减少；存货规模大幅扩张至7.08亿元，同比增长58.20%，系为应对政策调整提前储备裸石及第四季度集中增加铂金、黄金储备所致，同时优化了门店货盘与产品结构。负债端短期借款激增至7.90亿元，增幅132.78%，主要由于票据贴现借款及信用借款增加，而交易性金融负债则因租赁黄金到期归还归零。 经营成果方面，财务费用同比激增464.38%至4,655.67万元，主要受汇兑损失增加及利息收入减少影响；投资收益下降34.20%，反映理财收益缩减。尽管经营活动产生的现金流量净额由正转负至-2.77亿元，但公司整体偿债能力依然稳健，流动比率维持在5.05倍，毛利率稳定在65.82%，表明公司在扩大库存投入的同时，仍保持了较强的抗风险能力和盈利质量。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,17,公告库,迪阿股份:关于使用部分闲置募集资金进行现金管理的进展公告,0.45,"公告标题：迪阿股份:关于使用部分闲置募集资金进行现金管理的进展公告；
发布时间：2026-01-22；
证券简称：迪阿股份
原文：迪阿股份有限公司于2025年12月召开董事会及2026年1月召开股东会，审议通过使用不超过16.5亿元闲置募集资金及5.5亿元自有资金进行现金管理的议案，资金可循环滚动使用，期限12个月。该举措旨在提高资金使用效率，在不影响日常经营和募投项目推进的前提下为股东创造更多回报。截至公告披露日，公司近期新购买的现金管理产品余额合计20,300万元，涉及广发证券、华泰证券、中信建投及东方财富等金融机构，产品类型均为本金保障浮动收益型，预期年化收益率区间从0%至4%不等，起息日集中在2025年底至2026年初，到期日跨度从2026年至2027年。在赎回方面，公司近期已赎回多笔理财产品，包括东方财富证券的看涨价差系列及华泰证券的ETF挂钩收益凭证，赎回金额共计约2.29亿元，显示公司资金管理流动性良好，能够根据市场情况灵活调整投资期限与品种。公告前十二个月内，公司累计进行现金管理操作频繁，未到期余额达15.24亿元，始终控制在授权额度范围内，且所有签约金融机构均无关联关系，风险控制措施完善，由独立董事及审计委员会监督，确保资金安全。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,18,公告库,迪阿股份:2025年非经营性资金占用及其他关联资金往来情况的专项说明,0.47,"公告标题：迪阿股份:2025年非经营性资金占用及其他关联资金往来情况的专项说明；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 德勤华永会计师事务所于2026年4月24日对迪阿股份有限公司2025年度财务报表及非经营性资金占用情况出具了无保留意见审计报告，确认公司管理层编制的汇总表在所有重大方面与审计资料一致。 截至2025年末，迪阿股份及其子公司存在大量的非经营性资金往来，主要体现为上市公司对其他子公司的其他应收款。其中，子公司DR GROUP COMPANY LIMITED期末余额高达70,019.46万元，深圳唯爱智云科技有限公司期末余额为24,470.56万元，荷尔文化(深圳)有限公司期末余额为12,216.06万元，上述三家子公司合计占非经营性往来总额的绝大部分。 从整体数据看，2025年期初其他关联资金往来余额为107,022.80万元，全年发生往来金额3,272.81万元，产生利息收入121,904.09万元，期末偿还累计发生额达158,174.89万元，最终期末余额降至74,024.81万元。这表明公司在报告期内通过内部资金调拨和利息结算，有效降低了关联方非经营性占用的存量规模，但期末仍有较大规模的内部往来款项未结清。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,19,公告库,迪阿股份:2025年度环境、社会和公司治理报告,0.46,"公告标题：迪阿股份:2025年度环境、社会和公司治理报告；
发布时间：2026-04-28；
证券简称：迪阿股份
原文： 迪阿股份作为全球化高端珠宝企业，2025年深化“真爱文化”，全年协助举办告白仪式超1.5万场，服务用户表达爱意超17万组。旗下DR钻戒在全球拥有345家自营店，覆盖近200个城市，连续多年入选“亚洲品牌500强”，确立了全球求婚钻戒市场的领先地位。 在治理结构上，公司取消监事会，职权转由董事会审计委员会行使，女性及独立董事占比均达33.33%，并实施《董事会成员多元化政策》。商业道德方面，关键供应商廉洁协议签署率高达99%，未发生不正当竞争诉讼或重大行政处罚，贪污案件审结数为零。 公司坚持绿色低碳战略，2025年减少温室气体排放627.52吨二氧化碳当量，循环用水207.36吨，柜台利旧节约原材料23.97吨。同时构建了三层气候治理架构，门店耗电量较上年下降约9%，再生材料使用率达90%，严格执行绿色包装与智能节能策略。 创新与服务方面，全年获知识产权238件，客户满意度高达99%。AI辅助设计使打样周期缩短70%-75%，研发投入占营收0.97%。管理职位女性占比64.21%，初级管理岗女性占比73.91%，员工流失虽存挑战但保持零因工死亡记录，体现了对多元化与安全的高度重视。",2026-08-15T21:48:15.773484+08:00
gildata,AnnouncementData,迪阿股份2026年业绩预告 业绩亏损 商誉减值公告,20,公告库,迪阿股份:关于使用部分自有资金进行委托理财的进展公告,0.46,"公告标题：迪阿股份:关于使用部分自有资金进行委托理财的进展公告；
发布时间：2026-06-30；
证券简称：迪阿股份
原文： 迪阿股份于2026年4月24日召开董事会、2026年5月19日召开2025年年度股东会，审议通过了委托理财相关议案，同意公司及控股子公司使用不超过55亿元的自有资金进行委托理财，授权期限为自股东会审议通过之日起12个月，额度内资金可循环滚动使用。根据上述决议，公司及子公司近期使用自有资金开展了多笔委托理财，本次披露的10笔委托理财合计购买金额超过13.75亿元，截至公告披露日，未到期资金余额合计为77500万元，产品涵盖大额存单、固定收益类逆回购、私募证券投资基金、FOF资产管理计划等多个类型，预期收益率从1.10%到5.00%不等，部分净值型产品未标注预期收益率。 本次委托理财的所有签约机构与迪阿股份均不存在关联关系。迪阿股份明确本次委托理财存在收益波动、流动性等不确定性风险，同时建立了多层风险控制体系：筛选合格机构的低风险产品，由管理层和资金部门跟踪产品进展，独立董事、审计委员会、审计部分别履行监督检查职责，并将按照交易所要求及时进行信息披露。本次委托理财是在保障日常经营资金需求的前提下开展，不会损害公司及中小股东利益，还可提升资金使用效率，为股东获取额外投资收益。 公告披露了本次公告前十二个月内迪阿股份及子公司的自有资金委托理财情况，累计开展了数十笔不同类型的理财投资，产品涵盖定期存款、票据、国债逆回购、信托计划、私募证券基金、FOF资产管理计划等多类品种。截至本公告披露日，迪阿股份使用自有资金进行委托理财的未到期余额合计为370282.66万元，该余额仍在股东会授权的55亿元额度范围内，未超出授权额度。",2026-08-15T21:48:15.773484+08:00
